URL,Content_type,Source,Category,Range,Title,Content_image
https://www.youtube.com/watch?v=aFx8dVLkrWs,Lectures,MIT OCW,Mathematics,4,5.  Second-Order  Equations  (continued),https://i.ytimg.com/vi/aFx8dVLkrWs/hqdefault.jpg
https://www.youtube.com/watch?v=pPqI5LbC96Y,Lectures,MIT OCW,Mathematics,5,Method  of  Simulated  Moments  (MSM),https://i.ytimg.com/vi/pPqI5LbC96Y/hqdefault.jpg
https://www.youtube.com/watch?v=7xJJU5HDCVE,Lectures,MIT OCW,Mathematics,6,Maximum  Likelihood  Estimation  and  Confidence  Intervals,https://i.ytimg.com/vi/7xJJU5HDCVE/hqdefault.jpg
https://www.youtube.com/watch?v=lJzybEXmIj0,Lectures,MIT OCW,Mathematics,7,1.  Introduction  to  Computational  and  Systems  Biology,https://i.ytimg.com/vi/lJzybEXmIj0/hqdefault.jpg
https://www.youtube.com/watch?v=6Udqou3vmng,Lectures,MIT OCW,Mathematics,8,2.  Local  Alignment  (BLAST)  and  Statistics,https://i.ytimg.com/vi/6Udqou3vmng/hqdefault.jpg
https://www.youtube.com/watch?v=PdyARRNwi7I,Lectures,MIT OCW,Mathematics,9,"3.  Global  Alignment  of  Protein  Sequences  (NW,  SW,  PAM,  BLOSUM)",https://i.ytimg.com/vi/PdyARRNwi7I/hqdefault.jpg
https://www.youtube.com/watch?v=14m9MW-qMhg,Lectures,MIT OCW,Mathematics,10,4.  Comparative  Genomic  Analysis  of  Gene  Regulation,https://i.ytimg.com/vi/14m9MW-qMhg/hqdefault.jpg
https://www.youtube.com/watch?v=P3ORBMon8aw,Lectures,MIT OCW,Mathematics,11,5.  Library  Complexity  and  Short  Read  Alignment  (Mapping),https://i.ytimg.com/vi/P3ORBMon8aw/hqdefault.jpg
https://www.youtube.com/watch?v=ZYW2AeDE6wU,Lectures,MIT OCW,Mathematics,12,6.  Genome  Assembly,https://i.ytimg.com/vi/ZYW2AeDE6wU/hqdefault.jpg
https://www.youtube.com/watch?v=Ob9xGBPvr_s,Lectures,MIT OCW,Mathematics,13,7.  ChIP-seq  Analysis;  DNA-protein  Interactions,https://i.ytimg.com/vi/Ob9xGBPvr_s/hqdefault.jpg
https://www.youtube.com/watch?v=MniYgsZSp30,Lectures,MIT OCW,Mathematics,14,"8.  RNA-sequence  Analysis:  Expression,  Isoforms",https://i.ytimg.com/vi/MniYgsZSp30/hqdefault.jpg
https://www.youtube.com/watch?v=1EMonM7qAU8,Lectures,MIT OCW,Mathematics,15,9.  Modeling  and  Discovery  of  Sequence  Motifs,https://i.ytimg.com/vi/1EMonM7qAU8/hqdefault.jpg
https://www.youtube.com/watch?v=d5NMrA2HkG4,Lectures,MIT OCW,Mathematics,16,10.  Markov  and  Hidden  Markov  Models  of  Genomic  and  Protein  Features,https://i.ytimg.com/vi/d5NMrA2HkG4/hqdefault.jpg
https://www.youtube.com/watch?v=kUN6rJ21Hno,Lectures,MIT OCW,Mathematics,17,11.  RNA  Secondary  Structure;  Biological  Functions  and  Predictions,https://i.ytimg.com/vi/kUN6rJ21Hno/hqdefault.jpg
https://www.youtube.com/watch?v=6ROBp57G2ZI,Lectures,MIT OCW,Mathematics,18,12.  Introduction  to  Protein  Structure;  Structure  Comparison  and  Classification,https://i.ytimg.com/vi/6ROBp57G2ZI/hqdefault.jpg
https://www.youtube.com/watch?v=j1s9JfZKFqU,Lectures,MIT OCW,Mathematics,19,13.  Predicting  Protein  Structure,https://i.ytimg.com/vi/j1s9JfZKFqU/hqdefault.jpg
https://www.youtube.com/watch?v=C95294_vvQY,Lectures,MIT OCW,Mathematics,20,14.  Predicting  Protein  Interactions,https://i.ytimg.com/vi/C95294_vvQY/hqdefault.jpg
https://www.youtube.com/watch?v=So6MK_FcP4E,Lectures,MIT OCW,Mathematics,21,15.  Gene  Regulatory  Networks,https://i.ytimg.com/vi/So6MK_FcP4E/hqdefault.jpg
https://www.youtube.com/watch?v=RBPcKbEvK3U,Lectures,MIT OCW,Mathematics,22,16.  Protein  Interaction  Networks,https://i.ytimg.com/vi/RBPcKbEvK3U/hqdefault.jpg
https://www.youtube.com/watch?v=i59JDQ9hk10,Lectures,MIT OCW,Mathematics,23,17.  Logic  Modeling  of  Cell  Signaling  Networks,https://i.ytimg.com/vi/i59JDQ9hk10/hqdefault.jpg
https://www.youtube.com/watch?v=iKLvCuFD1MA,Lectures,MIT OCW,Mathematics,24,18.  Analysis  of  Chromatin  Structure,https://i.ytimg.com/vi/iKLvCuFD1MA/hqdefault.jpg
https://www.youtube.com/watch?v=kx_Hks_-SZM,Lectures,MIT OCW,Mathematics,25,19.  Discovering  Quantitative  Trait  Loci  (QTLs),https://i.ytimg.com/vi/kx_Hks_-SZM/hqdefault.jpg
https://www.youtube.com/watch?v=KYQ2dPW5nEU,Lectures,MIT OCW,Mathematics,26,"20.  Human  Genetics,  SNPs,  and  Genome  Wide  Associate  Studies",https://i.ytimg.com/vi/KYQ2dPW5nEU/hqdefault.jpg
https://www.youtube.com/watch?v=kKyrR0cFrEg,Lectures,MIT OCW,Mathematics,27,21.  Synthetic  Biology:  From  Parts  to  Modules  to  Therapeutic  Systems,https://i.ytimg.com/vi/kKyrR0cFrEg/hqdefault.jpg
https://www.youtube.com/watch?v=uD4-fOWeXAY,Lectures,MIT OCW,Mathematics,28,"22.  Causality,  Natural  Computing,  and  Engineering  Genomes",https://i.ytimg.com/vi/uD4-fOWeXAY/hqdefault.jpg
https://www.youtube.com/watch?v=LOVZE9WalRE,Lectures,MIT OCW,Engineering,1,1.  Introduction,https://i.ytimg.com/vi/LOVZE9WalRE/hqdefault.jpg
https://www.youtube.com/watch?v=BcVzc6IGwS0,Lectures,MIT OCW,Engineering,2,2.  The  Solar  Resource,https://i.ytimg.com/vi/BcVzc6IGwS0/hqdefault.jpg
https://www.youtube.com/watch?v=w6Gfm4D_pmw,Lectures,MIT OCW,Engineering,3,3.  Light  Absorption  and  Optical  Losses,https://i.ytimg.com/vi/w6Gfm4D_pmw/hqdefault.jpg
https://www.youtube.com/watch?v=iJ_lDszxGDw,Lectures,MIT OCW,Engineering,4,4.  Charge  Excitation,https://i.ytimg.com/vi/iJ_lDszxGDw/hqdefault.jpg
https://www.youtube.com/watch?v=uLbqhIp3ahc,Lectures,MIT OCW,Engineering,5,"5.  Charge  Separation,  Part  I:  Diode",https://i.ytimg.com/vi/uLbqhIp3ahc/hqdefault.jpg
https://www.youtube.com/watch?v=AWU3lTs9KJA,Lectures,MIT OCW,Engineering,6,"6.  Charge  Separation,  Part  II:  Diode  Under  Illumination",https://i.ytimg.com/vi/AWU3lTs9KJA/hqdefault.jpg
https://www.youtube.com/watch?v=vN5Yn-niTXE,Lectures,MIT OCW,Engineering,7,"8.  Toward  a  1D  Device  Model,  Part  II:  Material  Fundamentals",https://i.ytimg.com/vi/vN5Yn-niTXE/hqdefault.jpg
https://www.youtube.com/watch?v=dFF2DuEv-2c,Lectures,MIT OCW,Engineering,8,"7.  Toward  a  1D  Device  Model,  Part  I:  Device  Fundamentals",https://i.ytimg.com/vi/dFF2DuEv-2c/hqdefault.jpg
https://www.youtube.com/watch?v=W1Wh00CQ-Vc,Lectures,MIT OCW,Engineering,9,9.  Charge  Extraction,https://i.ytimg.com/vi/W1Wh00CQ-Vc/hqdefault.jpg
https://www.youtube.com/watch?v=9LGLbcjXxqI,Lectures,MIT OCW,Engineering,10,"10.  Wafer  Silicon-Based  Solar  Cells,  Part  I",https://i.ytimg.com/vi/9LGLbcjXxqI/hqdefault.jpg
https://www.youtube.com/watch?v=3NQlT1SYpuQ,Lectures,MIT OCW,Engineering,11,"11.  Wafer  Silicon-Based  Solar  Cells,  Part  II",https://i.ytimg.com/vi/3NQlT1SYpuQ/hqdefault.jpg
https://www.youtube.com/watch?v=rhV4Wnz8g-U,Lectures,MIT OCW,Engineering,12,"12.  Thin  Films:  Material  Choices  &  Manufacturing,  Part  I",https://i.ytimg.com/vi/rhV4Wnz8g-U/hqdefault.jpg
https://www.youtube.com/watch?v=PLVjevMsQpQ,Lectures,MIT OCW,Engineering,13,"13.  Thin  Films:  Material  Choices  &  Manufacturing,  Part  II",https://i.ytimg.com/vi/PLVjevMsQpQ/hqdefault.jpg
https://www.youtube.com/watch?v=lLcDbHI5KGU,Lectures,MIT OCW,Engineering,14,14.  PV  Efficiency:  Measurement  and  Theoretical  Limits,https://i.ytimg.com/vi/lLcDbHI5KGU/hqdefault.jpg
https://www.youtube.com/watch?v=FLbfYpkSZ84,Lectures,MIT OCW,Engineering,15,15.  Advanced  Concepts,https://i.ytimg.com/vi/FLbfYpkSZ84/hqdefault.jpg
https://www.youtube.com/watch?v=yHzpj_MDOdk,Lectures,MIT OCW,Engineering,16,16.  Solar  Cell  Characterization,https://i.ytimg.com/vi/yHzpj_MDOdk/hqdefault.jpg
https://www.youtube.com/watch?v=C42jXQLc_Jo,Lectures,MIT OCW,Engineering,17,"17.  Modules,  Systems,  and  Reliability",https://i.ytimg.com/vi/C42jXQLc_Jo/hqdefault.jpg
https://www.youtube.com/watch?v=n25tsUQb3vo,Lectures,MIT OCW,Engineering,18,"18.  Cost,  Price,  Markets,  &  Support  Mechanisms,  Part  I",https://i.ytimg.com/vi/n25tsUQb3vo/hqdefault.jpg
https://www.youtube.com/watch?v=KUjWMEBSS8Q,Lectures,MIT OCW,Engineering,19,"19.  Cost,  Price,  Markets,  &  Support  Mechanisms,  Part  II",https://i.ytimg.com/vi/KUjWMEBSS8Q/hqdefault.jpg
https://www.youtube.com/watch?v=c4jP3XCZ4Sw,Lectures,MIT OCW,Engineering,20,20.  R&D  Investment  &  Innovation  in  PV,https://i.ytimg.com/vi/c4jP3XCZ4Sw/hqdefault.jpg
https://www.youtube.com/watch?v=g1ka1MXpo3s,Lectures,MIT OCW,Biology,1,"1.  Introduction,  the  visual  system",https://i.ytimg.com/vi/g1ka1MXpo3s/hqdefault.jpg
https://www.youtube.com/watch?v=TdOdc_n-ZCA,Lectures,MIT OCW,Biology,2,2.  Basic  layout  of  the  visual  system  and  the  retina,https://i.ytimg.com/vi/TdOdc_n-ZCA/hqdefault.jpg
https://www.youtube.com/watch?v=T9HYPlE8xzc,Lectures,MIT OCW,Biology,3,3.  The  lateral  geniculate  nucleus  and  the  visual  cortex,https://i.ytimg.com/vi/T9HYPlE8xzc/hqdefault.jpg
https://www.youtube.com/watch?v=n-NpJQgSLrk,Lectures,MIT OCW,Biology,4,4.  The  ON  and  OFF  channels,https://i.ytimg.com/vi/n-NpJQgSLrk/hqdefault.jpg
https://www.youtube.com/watch?v=_XTuXlXav78,Lectures,MIT OCW,Biology,5,5.  The  Midget  and  Parasol  systems,https://i.ytimg.com/vi/_XTuXlXav78/hqdefault.jpg
https://www.youtube.com/watch?v=M2KHrh_fCHE,Lectures,MIT OCW,Biology,6,6.  Adaptation  and  color,https://i.ytimg.com/vi/M2KHrh_fCHE/hqdefault.jpg
https://www.youtube.com/watch?v=rGYhDvz066I,Lectures,MIT OCW,Biology,7,7.  Depth  perception,https://i.ytimg.com/vi/rGYhDvz066I/hqdefault.jpg
https://www.youtube.com/watch?v=_ly5LmLte50,Lectures,MIT OCW,Biology,8,8.  Form  perception,https://i.ytimg.com/vi/_ly5LmLte50/hqdefault.jpg
https://www.youtube.com/watch?v=vPXTDpXwBs0,Lectures,MIT OCW,Biology,9,9.  Illusions  and  visual  prosthesis,https://i.ytimg.com/vi/vPXTDpXwBs0/hqdefault.jpg
https://www.youtube.com/watch?v=ezBuTFbF5Gs,Lectures,MIT OCW,Biology,10,10.  The  neural  control  of  visually  guided  eye  movements  1,https://i.ytimg.com/vi/ezBuTFbF5Gs/hqdefault.jpg
https://www.youtube.com/watch?v=LJZi6CZafms,Lectures,MIT OCW,Biology,11,11.  The  neural  control  of  visually  guided  eye  movements  2,https://i.ytimg.com/vi/LJZi6CZafms/hqdefault.jpg
https://www.youtube.com/watch?v=oPb9AWMN2fY,Lectures,MIT OCW,Biology,12,12.  Motion  perception  and  pursuit  eye  movements,https://i.ytimg.com/vi/oPb9AWMN2fY/hqdefault.jpg
https://www.youtube.com/watch?v=-I-WA_kSkfA,Lectures,MIT OCW,Biology,13,13.  Review:  The  visual  and  oculomotor  systems,https://i.ytimg.com/vi/-I-WA_kSkfA/hqdefault.jpg
https://www.youtube.com/watch?v=jdiy_lV2xno,Lectures,MIT OCW,Biology,14,"14.  Sound:  External,  middle  and  inner  ears",https://i.ytimg.com/vi/jdiy_lV2xno/hqdefault.jpg
https://www.youtube.com/watch?v=t4IA4GsLMEk,Lectures,MIT OCW,Biology,15,15.  Hair  cells,https://i.ytimg.com/vi/t4IA4GsLMEk/hqdefault.jpg
https://www.youtube.com/watch?v=PXJvQGDyESc,Lectures,MIT OCW,Biology,16,16.  Auditory  nerve;  psychophysics  of  frequency  resolution,https://i.ytimg.com/vi/PXJvQGDyESc/hqdefault.jpg
https://www.youtube.com/watch?v=9fL2zRnkDdQ,Lectures,MIT OCW,Biology,17,"17.  Cochlear  nucleus:  Tonotopy,  unit  types  and  cell  types",https://i.ytimg.com/vi/9fL2zRnkDdQ/hqdefault.jpg
https://www.youtube.com/watch?v=-2d9XooPwHo,Lectures,MIT OCW,Biology,18,"18.  Hearing  loss;  demo  by  Sheila  Xu,  cochlear  implant  user",https://i.ytimg.com/vi/-2d9XooPwHo/hqdefault.jpg
https://www.youtube.com/watch?v=qubzQvNNaLI,Lectures,MIT OCW,Biology,19,19.  Descending  systems  and  reflexes,https://i.ytimg.com/vi/qubzQvNNaLI/hqdefault.jpg
https://www.youtube.com/watch?v=Z937cqa--P8,Lectures,MIT OCW,Biology,20,20.  Sound  localization  1:  Psychophysics  and  neural  circuits,https://i.ytimg.com/vi/Z937cqa--P8/hqdefault.jpg
https://www.youtube.com/watch?v=A11axifKMtQ,Lectures,MIT OCW,Biology,21,21.  Sound  localization  2:  Superior  olivary  complex  and  IC,https://i.ytimg.com/vi/A11axifKMtQ/hqdefault.jpg
https://www.youtube.com/watch?v=A0KpTR_Ujks,Lectures,MIT OCW,Biology,22,22.  Auditory  cortex  1:  Physiology  and  sound  localization,https://i.ytimg.com/vi/A0KpTR_Ujks/hqdefault.jpg
https://www.youtube.com/watch?v=OAOec-To-84,Lectures,MIT OCW,Biology,23,23.  Auditory  cortex  2:  Language;  bats  and  echolocation,https://i.ytimg.com/vi/OAOec-To-84/hqdefault.jpg
https://www.youtube.com/watch?v=prmIRgNoexo,Lectures,MIT OCW,Mathematics,1,Instructor  Interview:  Origins  of  This  Course,https://i.ytimg.com/vi/prmIRgNoexo/hqdefault.jpg
https://www.youtube.com/watch?v=CzBufqJ5kME,Lectures,MIT OCW,Mathematics,2,Instructor  Interview:  Teaching  Design  Thinking,https://i.ytimg.com/vi/CzBufqJ5kME/hqdefault.jpg
https://www.youtube.com/watch?v=J1T7FwXryDE,Lectures,MIT OCW,Mathematics,3,Instructor  Interview:  What  Happens  in  Class?,https://i.ytimg.com/vi/J1T7FwXryDE/hqdefault.jpg
https://www.youtube.com/watch?v=ET15GHDbbeA,Lectures,MIT OCW,Mathematics,4,Instructor  Interview:  Online  Student  Forum,https://i.ytimg.com/vi/ET15GHDbbeA/hqdefault.jpg
https://www.youtube.com/watch?v=O5Vh5nCMMmA,Lectures,MIT OCW,Mathematics,5,Instructor  Interview:  Grading  a  Design  Course,https://i.ytimg.com/vi/O5Vh5nCMMmA/hqdefault.jpg
https://www.youtube.com/watch?v=MDcAOTaCXHs,Lectures,MIT OCW,Mathematics,6,Lecture  1:  Overview,https://i.ytimg.com/vi/MDcAOTaCXHs/hqdefault.jpg
https://www.youtube.com/watch?v=FEmDxtkee_0,Lectures,MIT OCW,Mathematics,7,Class  1:  Overview,https://i.ytimg.com/vi/FEmDxtkee_0/hqdefault.jpg
https://www.youtube.com/watch?v=6GAq2w_HBUQ,Lectures,MIT OCW,Mathematics,8,Lecture  2:  Simple  Folds,https://i.ytimg.com/vi/6GAq2w_HBUQ/hqdefault.jpg
https://www.youtube.com/watch?v=tnbzV-_pxbE,Lectures,MIT OCW,Mathematics,9,Class  2:  Universality  &  Simple  Folds,https://i.ytimg.com/vi/tnbzV-_pxbE/hqdefault.jpg
https://www.youtube.com/watch?v=5lO7gBJEzH4,Lectures,MIT OCW,Mathematics,10,Lecture  3:  Single-Vertex  Crease  Patterns,https://i.ytimg.com/vi/5lO7gBJEzH4/hqdefault.jpg
https://www.youtube.com/watch?v=yIjTCMlIgpU,Lectures,MIT OCW,Mathematics,11,Class  3:  Single-Vertex  Crease  Patterns,https://i.ytimg.com/vi/yIjTCMlIgpU/hqdefault.jpg
https://www.youtube.com/watch?v=AxCavqjfy6w,Lectures,MIT OCW,Mathematics,12,Lecture  4:  Efficient  Origami  Design,https://i.ytimg.com/vi/AxCavqjfy6w/hqdefault.jpg
https://www.youtube.com/watch?v=ylQ5-9f5KIs,Lectures,MIT OCW,Mathematics,13,Class  4:  Efficient  Origami  Design,https://i.ytimg.com/vi/ylQ5-9f5KIs/hqdefault.jpg
https://www.youtube.com/watch?v=M8Jn9JdzoHU,Lectures,MIT OCW,Mathematics,14,Lecture  5:  Artistic  Origami  Design,https://i.ytimg.com/vi/M8Jn9JdzoHU/hqdefault.jpg
https://www.youtube.com/watch?v=_wctRwpa6j4,Lectures,MIT OCW,Mathematics,15,Class  5:  Tessellations  &  Modulars,https://i.ytimg.com/vi/_wctRwpa6j4/hqdefault.jpg
https://www.youtube.com/watch?v=ShvQYLXCjos,Lectures,MIT OCW,Mathematics,16,Lecture  6:  Architectural  Origami,https://i.ytimg.com/vi/ShvQYLXCjos/hqdefault.jpg
https://www.youtube.com/watch?v=PHy7iaX7rJU,Lectures,MIT OCW,Mathematics,17,Class  6:  Architectural  Origami,https://i.ytimg.com/vi/PHy7iaX7rJU/hqdefault.jpg
https://www.youtube.com/watch?v=VQcvVx-niG4,Lectures,MIT OCW,Mathematics,18,Lecture  7:  Origami  is  Hard,https://i.ytimg.com/vi/VQcvVx-niG4/hqdefault.jpg
https://www.youtube.com/watch?v=voMyQUarX-k,Lectures,MIT OCW,Mathematics,19,Class  7:  Origami  is  Hard,https://i.ytimg.com/vi/voMyQUarX-k/hqdefault.jpg
https://www.youtube.com/watch?v=K0GuKDSX1FA,Lectures,MIT OCW,Mathematics,20,Lecture  8:  Fold  &  One  Cut,https://i.ytimg.com/vi/K0GuKDSX1FA/hqdefault.jpg
https://www.youtube.com/watch?v=wBR4Q6nFyqk,Lectures,MIT OCW,Mathematics,21,Class  8:  Fold  &  One  Cut,https://i.ytimg.com/vi/wBR4Q6nFyqk/hqdefault.jpg
https://www.youtube.com/watch?v=_OcgtpQvrVs,Lectures,MIT OCW,Mathematics,22,Lecture  9:  Pleat  Folding,https://i.ytimg.com/vi/_OcgtpQvrVs/hqdefault.jpg
https://www.youtube.com/watch?v=6-Zh8U1RRK4,Lectures,MIT OCW,Mathematics,23,Class  9:  Pleat  Folding,https://i.ytimg.com/vi/6-Zh8U1RRK4/hqdefault.jpg
https://www.youtube.com/watch?v=rfWCDzG4PWk,Lectures,MIT OCW,Mathematics,24,Lecture  10:  Kempe's  Universality  Theorem,https://i.ytimg.com/vi/rfWCDzG4PWk/hqdefault.jpg
https://www.youtube.com/watch?v=3jZqCHtWV6o,Lectures,MIT OCW,Mathematics,25,Class  10:  Kempe's  Universality  Theorem,https://i.ytimg.com/vi/3jZqCHtWV6o/hqdefault.jpg
https://www.youtube.com/watch?v=k2jKCJ8fhj0,Lectures,MIT OCW,Mathematics,26,Lecture  11:  Rigidity  Theory,https://i.ytimg.com/vi/k2jKCJ8fhj0/hqdefault.jpg
https://www.youtube.com/watch?v=yvatNaV6Bog,Lectures,MIT OCW,Mathematics,27,Class  11:  Generic  Rigidity,https://i.ytimg.com/vi/yvatNaV6Bog/hqdefault.jpg
https://www.youtube.com/watch?v=PuUPnAkcNog,Lectures,MIT OCW,Mathematics,28,Lecture  12:  Tensegrities  &  Carpenter's  Rules,https://i.ytimg.com/vi/PuUPnAkcNog/hqdefault.jpg
https://www.youtube.com/watch?v=7RrVVji3pH8,Lectures,MIT OCW,Mathematics,29,Class  12:  Tensegrities,https://i.ytimg.com/vi/7RrVVji3pH8/hqdefault.jpg
https://www.youtube.com/watch?v=wPPf9S7IiAs,Lectures,MIT OCW,Mathematics,30,Lecture  13:  Locked  Linkages,https://i.ytimg.com/vi/wPPf9S7IiAs/hqdefault.jpg
https://www.youtube.com/watch?v=SEyDJ2qMVl4,Lectures,MIT OCW,Mathematics,31,Class  13:  Locked  Linkages,https://i.ytimg.com/vi/SEyDJ2qMVl4/hqdefault.jpg
https://www.youtube.com/watch?v=kRD_u8AUlwk,Lectures,MIT OCW,Mathematics,32,Lecture  14:  Hinged  Dissections,https://i.ytimg.com/vi/kRD_u8AUlwk/hqdefault.jpg
https://www.youtube.com/watch?v=2X9Tv1bF2UM,Lectures,MIT OCW,Mathematics,33,Class  14:  Hinged  Dissections,https://i.ytimg.com/vi/2X9Tv1bF2UM/hqdefault.jpg
https://www.youtube.com/watch?v=usWjdV0-Jg0,Lectures,MIT OCW,Mathematics,34,Lecture  15:  General  &  Edge  Unfolding,https://i.ytimg.com/vi/usWjdV0-Jg0/hqdefault.jpg
https://www.youtube.com/watch?v=tzXIDPNb93Y,Lectures,MIT OCW,Mathematics,35,Class  15:  General  &  Edge  Unfolding,https://i.ytimg.com/vi/tzXIDPNb93Y/hqdefault.jpg
https://www.youtube.com/watch?v=2ylK_QUpJcQ,Lectures,MIT OCW,Mathematics,36,Lecture  16:  Vertex  &  Orthogonal  Unfolding,https://i.ytimg.com/vi/2ylK_QUpJcQ/hqdefault.jpg
https://www.youtube.com/watch?v=Ao9qzPPfTJM,Lectures,MIT OCW,Mathematics,37,Class  16:  Vertex  &  Orthogonal  Unfolding,https://i.ytimg.com/vi/Ao9qzPPfTJM/hqdefault.jpg
https://www.youtube.com/watch?v=-Xwla4ZbWe8,Lectures,MIT OCW,Mathematics,38,Lecture  17:  Alexandrov's  Theorem,https://i.ytimg.com/vi/-Xwla4ZbWe8/hqdefault.jpg
https://www.youtube.com/watch?v=OznepAivkkg,Lectures,MIT OCW,Mathematics,39,Class  17:  D-Forms,https://i.ytimg.com/vi/OznepAivkkg/hqdefault.jpg
https://www.youtube.com/watch?v=64Kp4kgRdzs,Lectures,MIT OCW,Mathematics,40,Lecture  18:  Gluing  Algorithms,https://i.ytimg.com/vi/64Kp4kgRdzs/hqdefault.jpg
https://www.youtube.com/watch?v=dLjCy6RmBN4,Lectures,MIT OCW,Mathematics,41,Lecture  19:  Refolding  &  Smooth  Folding,https://i.ytimg.com/vi/dLjCy6RmBN4/hqdefault.jpg
https://www.youtube.com/watch?v=nPyH0xPFjbE,Lectures,MIT OCW,Mathematics,42,Class  19:  Refolding  &  Kinetic  Sculpture,https://i.ytimg.com/vi/nPyH0xPFjbE/hqdefault.jpg
https://www.youtube.com/watch?v=82t7g2itzm4,Lectures,MIT OCW,Mathematics,43,Lecture  20:  Protein  Chains,https://i.ytimg.com/vi/82t7g2itzm4/hqdefault.jpg
https://www.youtube.com/watch?v=J2uMjEDsE6s,Lectures,MIT OCW,Mathematics,44,Class  20:  3D  Linkage  Folding,https://i.ytimg.com/vi/J2uMjEDsE6s/hqdefault.jpg
https://www.youtube.com/watch?v=8RI9OSOftUE,Lectures,MIT OCW,Mathematics,45,Lecture  21:  HP  Model  &  Interlocked  Chains,https://i.ytimg.com/vi/8RI9OSOftUE/hqdefault.jpg
https://www.youtube.com/watch?v=8r_cJIHv3A0,Lectures,MIT OCW,Physics,1,Strategic  Communication,https://i.ytimg.com/vi/8r_cJIHv3A0/hqdefault.jpg
https://www.youtube.com/watch?v=ND89SWpkWgw,Lectures,MIT OCW,Physics,2,Electric  Potential,https://i.ytimg.com/vi/ND89SWpkWgw/hqdefault.jpg
https://www.youtube.com/watch?v=tGqogBLtK4M,Lectures,MIT OCW,Physics,3,Flux  and  Gauss'  Law,https://i.ytimg.com/vi/tGqogBLtK4M/hqdefault.jpg
https://www.youtube.com/watch?v=mDvty90jENM,Lectures,MIT OCW,Physics,4,Gradient,https://i.ytimg.com/vi/mDvty90jENM/hqdefault.jpg
https://www.youtube.com/watch?v=FXWZr3mscUo,Lectures,MIT OCW,Physics,5,Enzyme  Kinetics,https://i.ytimg.com/vi/FXWZr3mscUo/hqdefault.jpg
https://www.youtube.com/watch?v=870y6GUKbwc,Lectures,MIT OCW,Physics,6,Entropy,https://i.ytimg.com/vi/870y6GUKbwc/hqdefault.jpg
https://www.youtube.com/watch?v=pazn1IIeDEU,Lectures,MIT OCW,Physics,7,Kinetic  Theory,https://i.ytimg.com/vi/pazn1IIeDEU/hqdefault.jpg
https://www.youtube.com/watch?v=NkV27ApZ0h4,Lectures,MIT OCW,Physics,8,Unit  Analysis,https://i.ytimg.com/vi/NkV27ApZ0h4/hqdefault.jpg
https://www.youtube.com/watch?v=l8HAiSLPSn8,Lectures,MIT OCW,Physics,9,VSEPR,https://i.ytimg.com/vi/l8HAiSLPSn8/hqdefault.jpg
https://www.youtube.com/watch?v=x5Zr2-od-fU,Lectures,MIT OCW,Physics,10,Models  of  Light,https://i.ytimg.com/vi/x5Zr2-od-fU/hqdefault.jpg
https://www.youtube.com/watch?v=2HpF8R_cjR8,Lectures,MIT OCW,Physics,11,Torque,https://i.ytimg.com/vi/2HpF8R_cjR8/hqdefault.jpg
https://www.youtube.com/watch?v=mVQOmLTXLbQ,Lectures,MIT OCW,Physics,12,Vectors,https://i.ytimg.com/vi/mVQOmLTXLbQ/hqdefault.jpg
https://www.youtube.com/watch?v=pR12XGWcn0U,Lectures,MIT OCW,Physics,13,Feedback  Loops,https://i.ytimg.com/vi/pR12XGWcn0U/hqdefault.jpg
https://www.youtube.com/watch?v=IOcrHOc23N4,Lectures,MIT OCW,Physics,14,Rotating  Frames  of  Reference,https://i.ytimg.com/vi/IOcrHOc23N4/hqdefault.jpg
https://www.youtube.com/watch?v=8VlloeKvV8E,Lectures,MIT OCW,Physics,15,An  Ode  to  ODEs,https://i.ytimg.com/vi/8VlloeKvV8E/hqdefault.jpg
https://www.youtube.com/watch?v=JGeTcRfKgBo,Lectures,MIT OCW,Physics,16,Conditional  Probability,https://i.ytimg.com/vi/JGeTcRfKgBo/hqdefault.jpg
https://www.youtube.com/watch?v=eRZDD6Ypdc0,Lectures,MIT OCW,Physics,17,What  is  Temperature?,https://i.ytimg.com/vi/eRZDD6Ypdc0/hqdefault.jpg
https://www.youtube.com/watch?v=XR_0k8JIawY,Lectures,MIT OCW,Physics,18,Buffers,https://i.ytimg.com/vi/XR_0k8JIawY/hqdefault.jpg
https://www.youtube.com/watch?v=X8DlaW83HJc,Lectures,MIT OCW,Physics,19,The  Art  of  Approximation,https://i.ytimg.com/vi/X8DlaW83HJc/hqdefault.jpg
https://www.youtube.com/watch?v=0BDi0d1j7u0,Lectures,MIT OCW,Physics,20,Basic  Programming  Techniques,https://i.ytimg.com/vi/0BDi0d1j7u0/hqdefault.jpg
https://www.youtube.com/watch?v=NlSKAbefDTA,Lectures,MIT OCW,Physics,21,Equilibrium  vs.  Steady  State,https://i.ytimg.com/vi/NlSKAbefDTA/hqdefault.jpg
https://www.youtube.com/watch?v=IEPuLyxRmJc,Lectures,MIT OCW,Physics,22,Chirality,https://i.ytimg.com/vi/IEPuLyxRmJc/hqdefault.jpg
https://www.youtube.com/watch?v=DjMaDN3EtWc,Lectures,MIT OCW,Physics,23,Gear  Trains,https://i.ytimg.com/vi/DjMaDN3EtWc/hqdefault.jpg
https://www.youtube.com/watch?v=Of68ZXH35o0,Lectures,MIT OCW,Physics,24,Polyelectrolyte  Multilayers,https://i.ytimg.com/vi/Of68ZXH35o0/hqdefault.jpg
